SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,13463,EQUITY,0,PIONEEREMB,1,Pioneer Embroideries,,,,1,NA,ES,EQ,PIONEER EMBROIDERIES LTD
NSE,E,1348,EQUITY,0,HEROMOTOCO,1,Hero Motocorp,,,,10,NA,ES,EQ,HERO MOTOCORP LIMITED
NSE,E,13491,EQUITY,0,JKLAKSHMI,1,JK Lakshmi Cement,,,,5,NA,ES,EQ,JK LAKSHMI CEMENT LTD
NSE,E,13496,EQUITY,0,PFOCUS,1,Prime Focus,,,,1,NA,ES,EQ,PRIME FOCUS LIMITED
NSE,E,13501,EQUITY,0,ALLCARGO,1,Allcargo Logistics,,,,1,NA,ES,EQ,ALLCARGO LOGISTICS LTD
NSE,E,13510,EQUITY,0,AKASH,1,Akash Infra Projects,,,,1,NA,ES,EQ,AKASH INFRA-PROJECTS LTD
NSE,E,13511,EQUITY,0,MUNJALAU,1,Munjal Auto Industries,,,,1,NA,ES,EQ,MUNJAL AUTO IND. LTD.
NSE,E,13515,EQUITY,0,OMKARCHEM,1,Omkar Speciality Chemicals,,,,1,NA,ES,BZ,OMKAR SPL CHEM LTD
NSE,E,13517,EQUITY,0,EMAMILTD,1,Emami,,,,5,NA,ES,EQ,EMAMI LIMITED
NSE,E,13522,EQUITY,0,NECCLTD,1,North Eastern Carrying Corp.,,,,1,NA,ES,EQ,NORTH EAST CARRY CORP LTD
NSE,E,13528,EQUITY,0,GMRAIRPORT,1,GMR Airports,,,,1,NA,ES,EQ,GMR AIRPORTS LIMITED
NSE,E,13536,EQUITY,0,VIDHIING,1,Vidhi Specialty Food Ingredients,,,,5,NA,ES,EQ,VIDHI SPCLTY F INGRDNTS L
NSE,E,13538,EQUITY,0,TECHM,1,Tech Mahindra,,,,10,NA,ES,EQ,TECH MAHINDRA LIMITED
NSE,E,13557,EQUITY,0,AVONMORE,1,Avonmore Capital & Management Services,,,,1,NA,ES,EQ,AVONMORE CAP&MGT SERV LTD
NSE,E,13560,EQUITY,0,GRINDWELL,1,Grindwell Norton,,,,10,NA,ES,EQ,GRINDWELL NORTON LIMITED
NSE,E,13569,EQUITY,0,RAMANEWS,1,Shree Rama Newsprint & Papers,,,,1,NA,ES,BE,SHREE RAMA NEWSPRINT LTD
NSE,E,13575,EQUITY,0,MANUGRAPH,1,Manugraph,,,,1,NA,ES,BE,MANUGRAPH INDIA LIMITED
NSE,E,13577,EQUITY,0,VOLTAMP,1,Voltamp Transformers,,,,50,NA,ES,EQ,VOLTAMP TRANSFORMERS LTD
NSE,E,13580,EQUITY,0,RADIANTCMS,1,Radiant Cash Management Services,,,,1,NA,ES,EQ,RADIANT CASH MGMT SER LTD
NSE,E,13585,EQUITY,0,ATLANTAA,1,Atlantaa,,,,1,NA,ES,EQ,ATLANTAA LIMITED
NSE,E,13587,EQUITY,0,ACE,1,Action Construction Equipment,,,,10,NA,ES,EQ,ACTION CONST EQUIP LTD
NSE,E,13595,EQUITY,0,HOVS,1,HOV Services,,,,1,NA,ES,BE,HOV SERVICES LTD
NSE,E,13598,EQUITY,0,SELAN,1,Selan Exploration Technology,,,,5,NA,ES,EQ,SELAN EXPLO. TECH LTD
NSE,E,136,EQUITY,0,ANDHRSUGAR,1,Andhra Sugars,,,,1,NA,ES,EQ,ANDHRA SUGARS LTD
NSE,E,1360,EQUITY,0,HIMATSEIDE,1,Himatsingka Seide,,,,1,NA,ES,EQ,HIMATSINGKA SEIDE LTD
NSE,E,13611,EQUITY,0,IRCTC,1,IRCTC,,,,5,NA,ES,EQ,INDIAN RAIL TOUR CORP LTD
NSE,E,13620,EQUITY,0,ANANTRAJ,1,Anant Raj Industries,,,,5,NA,ES,EQ,ANANT RAJ LIMITED
NSE,E,13622,EQUITY,0,BILVYAPAR,1,Bil Vyapar,,,,1,NA,ES,BE,BIL VYAPAR LIMITED
NSE,E,1363,EQUITY,0,HINDALCO,1,Hindalco Industries,,,,5,NA,ES,EQ,HINDALCO  INDUSTRIES  LTD
NSE,E,13631,EQUITY,0,SKYGOLD,1,Sky Gold And Diamonds,,,,5,NA,ES,EQ,SKY GOLD AND DIAMONDS LTD
NSE,E,13637,EQUITY,0,JMFINANCIL,1,JM Financial,,,,1,NA,ES,EQ,JM FINANCIAL LIMITED
NSE,E,13643,EQUITY,0,ELECON,1,Elecon Engineering Company,,,,5,NA,ES,EQ,ELECON ENG. CO. LTD
NSE,E,13644,EQUITY,0,BANKETFADD,1,DSP Nifty Bank ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPBANKETF
NSE,E,13648,EQUITY,0,TALBROAUTO,1,Talbros Automotive Components,,,,5,NA,ES,EQ,TALBROS AUTO. COMP. LTD
NSE,E,13656,EQUITY,0,ALICON,1,Alicon Castalloy,,,,5,NA,ES,EQ,ALICON CASTALLOY LIMITED
NSE,E,13658,EQUITY,0,GEECEE,1,GeeCee Ventures,,,,5,NA,ES,EQ,GEECEE VENTURES LIMITED
NSE,E,13668,EQUITY,0,MADHUCON,1,Madhucon Projects,,,,1,NA,ES,BE,MADHUCON PROJECTS LTD.
NSE,E,13680,EQUITY,0,NRL,1,Nupur Recyclers,,,,1,NA,ES,BE,NUPUR RECYCLERS LIMITED
NSE,E,13688,EQUITY,0,ACLGATI,1,Allcargo Gati,,,,1,NA,ES,EQ,ALLCARGO GATI LIMITED
NSE,E,13690,EQUITY,0,SAH,1,Sah Polymers,,,,1,NA,ES,BE,SAH POLYMERS LIMITED
NSE,E,13694,EQUITY,0,INFOMEDIA,1,Infomedia Press,,,,1,NA,ES,BE,INFOMEDIA PRESS LIMITED
NSE,E,13702,EQUITY,0,VISHWARAJ,1,Vishwaraj Sugar Industries,,,,1,NA,ES,EQ,VISHWARAJ SUGAR IND LTD
NSE,E,13710,EQUITY,0,FIEMIND,1,Fiem Industries,,,,10,NA,ES,EQ,FIEM INDUSTRIES LIMITED
NSE,E,1372,EQUITY,0,HINDCOMPOS,1,Hindustan Composites,,,,5,NA,ES,EQ,HINDUSTAN COMPOSITES LTD.
NSE,E,13720,EQUITY,0,JHS,1,JHS Svendgaard Laboratories,,,,1,NA,ES,EQ,JHS SVEND. LAB. LTD
NSE,E,13725,EQUITY,0,DCBBANK,1,DCB Bank,,,,1,NA,ES,EQ,DCB BANK LIMITED
NSE,E,13734,EQUITY,0,INSPIRISYS,1,Inspirisys Solutions,,,,1,NA,ES,BE,INSPIRISYS SOLUTIONS LTD
NSE,E,13735,EQUITY,0,GLOBALVECT,1,Global Vectra Helicorp,,,,1,NA,ES,EQ,GLOBAL VEC HELICORP LTD
NSE,E,13741,EQUITY,0,SHYAMTEL,1,Shyam Telecom,,,,1,NA,ES,BE,SHYAM TELECOM LIMITED
NSE,E,13745,EQUITY,0,GTLINFRA,1,GTL Infrastructure,,,,1,NA,ES,EQ,GTL INFRA.LTD
NSE,E,13750,EQUITY,0,FLUOROCHEM,1,Gujarat Fluorochemicals,,,,10,NA,ES,EQ,GUJARAT FLUOROCHEM LTD
NSE,E,13751,EQUITY,0,NAUKRI,1,Info Edge,,,,10,NA,ES,EQ,INFO EDGE (I) LTD
NSE,E,13753,EQUITY,0,MANOMAY,1,Manomay Tex,,,,1,NA,ES,EQ,MANOMAY TEX INDIA LTD
NSE,E,13756,EQUITY,0,SHIVAMAUTO,1,Shivam Autotech,,,,1,NA,ES,EQ,SHIVAM AUTO.LTD
NSE,E,13761,EQUITY,0,BBL,1,Bharat Bijlee,,,,10,NA,ES,EQ,BHARAT BIJLEE LTD
NSE,E,13775,EQUITY,0,AARVEEDEN,1,Aarvee Denims & Exports,,,,1,NA,ES,BE,AARVEE DEN. & EXP. LTD
NSE,E,13776,EQUITY,0,GESHIP,1,Great Eastern Shipping Company,,,,5,NA,ES,EQ,THE GE SHPG.LTD
NSE,E,13786,EQUITY,0,TORNTPOWER,1,Torrent Power,,,,10,NA,ES,EQ,TORRENT POWER LTD
NSE,E,13794,EQUITY,0,BAIDFIN,1,Baid Finserv,,,,1,NA,ES,EQ,BAID FINSERV LIMITED
NSE,E,13795,EQUITY,0,PARSVNATH,1,Parsvnath Developers,,,,1,NA,ES,BE,PARSVNATH DEVELOPER LTD
NSE,E,13796,EQUITY,0,MANALIPETC,1,Manali Petrochemicals,,,,1,NA,ES,EQ,MANALI PETROCHEMICALS LT
NSE,E,13801,EQUITY,0,SUTLEJTEX,1,Sutlej Textiles & Industries,,,,1,NA,ES,EQ,SUTLEJ TEXT & INDUS LTD
NSE,E,13810,EQUITY,0,GREENPANEL,1,Greenpanel Industries,,,,5,NA,ES,EQ,GREENPANEL INDUSTRIES LTD
NSE,E,13812,EQUITY,0,FEL,1,Future Enterprises,,,,1,NA,ES,BZ,FUTURE ENTERPRISES LTD
NSE,E,13816,EQUITY,0,LTFOODS,1,LT Foods,,,,5,NA,ES,EQ,LT FOODS LIMITED
NSE,E,13817,EQUITY,0,KAMOPAINTS,1,Kamdhenu Ventures,,,,1,NA,ES,BE,KAMDHENU VENTURES LIMITED
NSE,E,13821,EQUITY,0,RUCHIRA,1,Ruchira Papers,,,,1,NA,ES,EQ,RUCHIRA PAPERS LIMITED
NSE,E,13826,EQUITY,0,SOBHA,1,Sobha,,,,10,NA,ES,EQ,SOBHA LIMITED
NSE,E,13839,EQUITY,0,DONEAR,1,Donear Industries,,,,1,NA,ES,EQ,DONEAR IND. LIMITED
NSE,E,13844,EQUITY,0,MMFL,1,MM Forgings,,,,5,NA,ES,EQ,MM FORGINGS LTD
NSE,E,13856,EQUITY,0,VENUSREM,1,Venus Remedies,,,,5,NA,ES,BE,VENUS REMEDIES LIMITED
NSE,E,13868,EQUITY,0,AARTIPHARM,1,Aarti Pharma Labs,,,,5,NA,ES,EQ,AARTI PHARMALABS LIMITED
NSE,E,13870,EQUITY,0,KUANTUM,1,Kuantum Papers,,,,1,NA,ES,EQ,KUANTUM PAPERS LIMITED
NSE,E,13875,EQUITY,0,JINDRILL,1,Jindal Drilling & Industries,,,,5,NA,ES,EQ,JINDAL DRILLING IND. LTD
NSE,E,13880,EQUITY,0,BANCOINDIA,1,Banco Products,,,,5,NA,ES,EQ,BANCO PRODUCTS (I) LTD
NSE,E,13890,EQUITY,0,HIRECT,1,Hind Rectifiers,,,,10,NA,ES,EQ,HIND RECTIFIER LIMITED
NSE,E,13900,EQUITY,0,CREST,1,Crest Ventures,,,,5,NA,ES,EQ,CREST VENTURES LIMITED
NSE,E,13920,EQUITY,0,PLASTIBLEN,1,Plastiblends,,,,1,NA,ES,EQ,PLASTIBLENDS INDIA LTD
NSE,E,13925,EQUITY,0,NFL,1,National Fertilizers,,,,1,NA,ES,EQ,NATIONAL FERT. LTD
NSE,E,1394,EQUITY,0,HINDUNILVR,1,Hindustan Unilever,,,,10,NA,ES,EQ,HINDUSTAN UNILEVER LTD.
NSE,E,13941,EQUITY,0,PRAENG,1,Prajay Engineers Syndicate,,,,1,NA,ES,EQ,PRAJAY ENG. SYN. LTD.
NSE,E,13950,EQUITY,0,LIQUID1,1,Kotak Nifty Liquid ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - KOTAKLIQ
NSE,E,13951,EQUITY,0,PARACABLES,1,Paramount Communications,,,,1,NA,ES,EQ,PARAMOUNT COMM LTD
NSE,E,13966,EQUITY,0,HBLENGINE,1,HBL Engineering,,,,5,NA,ES,EQ,HBL ENGINEERING LTD
NSE,E,13976,EQUITY,0,TANLA,1,Tanla Platforms,,,,5,NA,ES,EQ,TANLA PLATFORMS LIMITED
NSE,E,13982,EQUITY,0,JASH,1,Jash Engineering,,,,5,NA,ES,EQ,JASH ENGINEERING LIMITED
NSE,E,13987,EQUITY,0,ABSLBANETF,1,Aditya Birla Nifty Bank ETF,,,,1,NA,ETF,EQ,BIRLASLAMC - ABSLBANETF
NSE,E,14003,EQUITY,0,ZEEMEDIA,1,Zee Media Corporation,,,,1,NA,ES,EQ,ZEE MEDIA CORPORATION LTD
NSE,E,14008,EQUITY,0,AVTNPL,1,Avt Natural Products,,,,1,NA,ES,EQ,AVT NATURAL PRODUCTS LTD
NSE,E,1401,EQUITY,0,SUPREMEENG,1,Supreme Engineering,,,,1,NA,ES,BE,SUPREME ENGINEERING LTD
NSE,E,14013,EQUITY,0,SUVEN,1,Suven Life Sciences,,,,1,NA,ES,BE,SUVEN LIFE SCIENCES LTD
NSE,E,14014,EQUITY,0,LUMAXTECH,1,Lumax Auto Technologies,,,,10,NA,ES,EQ,LUMAX AUTO TECH LTD
NSE,E,14019,EQUITY,0,VEEDOL,1,Veedol Corporation,,,,10,NA,ES,EQ,VEEDOL CORPORATION LTD
NSE,E,1403,EQUITY,0,HINDOILEXP,1,Hindustan Oil Exploration,,,,1,NA,ES,EQ,HINDUSTAN OIL EXPLORATION
NSE,E,14047,EQUITY,0,SARLAPOLY,1,Sarla Performance Fibers,,,,1,NA,ES,BE,SARLA PERF. FIBERS LTD
NSE,E,14058,EQUITY,0,SANGHVIMOV,1,Sanghvi Movers,,,,5,NA,ES,EQ,SANGHVI MOVERS LTD
NSE,E,1406,EQUITY,0,HINDPETRO,1,Hindustan Petroleum,,,,5,NA,ES,EQ,HINDUSTAN PETROLEUM CORP
NSE,E,14064,EQUITY,0,ASMS,1,Bartronics,,,,1,NA,ES,EQ,BARTRONICS INDIA LIMITED
NSE,E,14067,EQUITY,0,WANBURY,1,Wanbury,,,,5,NA,ES,BE,WANBURY LIMITED
NSE,E,14068,EQUITY,0,SAGCEM,1,Sagar Cements,,,,1,NA,ES,EQ,SAGAR CEMENTS LIMITED
NSE,E,14074,EQUITY,0,APTECHT,1,Aptech,,,,1,NA,ES,BE,APTECH LIMITED
NSE,E,14084,EQUITY,0,INDORAMA,1,Indo Rama Synthetics,,,,1,NA,ES,BE,INDO RAMA SYNTHETICS LTD
NSE,E,14086,EQUITY,0,IGPL,1,IG Petrochemicals,,,,5,NA,ES,EQ,I G PETROCHEMICALS LTD
NSE,E,14096,EQUITY,0,SIYSIL,1,Siyaram Silk Mills,,,,5,NA,ES,EQ,SIYARAM SILK MILLS LTD
NSE,E,14101,EQUITY,0,PTL,1,PTL Enterprises,,,,1,NA,ES,EQ,PTL ENTERPRISES LTD
NSE,E,14106,EQUITY,0,AUTOIND,1,Autoline Industries,,,,1,NA,ES,EQ,AUTOLINE INDUSTRIES LTD
NSE,E,14111,EQUITY,0,NETWORK18,1,Network 18 Media,,,,1,NA,ES,EQ,NETWORK18 MEDIA & INV LTD
NSE,E,14116,EQUITY,0,GANDHITUBE,1,Gandhi Special Tubes,,,,5,NA,ES,EQ,GANDHI SPL. TUBES LTD
NSE,E,1412,EQUITY,0,AGI,1,AGI Greenpac,,,,5,NA,ES,EQ,AGI GREENPAC LIMITED
NSE,E,14128,EQUITY,0,STCINDIA,1,State Trading Corporation of India,,,,1,NA,ES,BE,THE STATE TRADING CORPN
NSE,E,14134,EQUITY,0,PITTIENG,1,Pitti Engineering,,,,10,NA,ES,EQ,PITTI ENGINEERING LIMITED
NSE,E,14141,EQUITY,0,SBGLP,1,Suratwwala Business Group,,,,1,NA,ES,BE,SURATWWALA BUS GROUP LTD
NSE,E,14150,EQUITY,0,BTML,1,Bodhi Tree Multimedia,,,,1,NA,ES,EQ,BODHI TREE MULTIMEDIA LTD
NSE,E,14154,EQUITY,0,UNOMINDA,1,UNO Minda,,,,10,NA,ES,EQ,UNO MINDA LIMITED
NSE,E,1417,EQUITY,0,GLOBAL,1,Global Education,,,,1,NA,ES,BE,GLOBAL EDUCATION LIMITED
NSE,E,14174,EQUITY,0,IZMO,1,IZMO,,,,5,NA,ES,EQ,IZMO LIMITED
NSE,E,14180,EQUITY,0,NSLNISP,1,NMDC Steel,,,,1,NA,ES,EQ,NMDC STEEL LIMITED
NSE,E,14194,EQUITY,0,NINSYS,1,NINtec Systems,,,,5,NA,ES,EQ,NINTEC SYSTEMS LIMITED
NSE,E,14198,EQUITY,0,TIMKEN,1,Timken,,,,10,NA,ES,EQ,TIMKEN INDIA LTD.
NSE,E,14203,EQUITY,0,HUBTOWN,1,Hubtown,,,,5,NA,ES,EQ,HUBTOWN LIMITED
NSE,E,14222,EQUITY,0,CTE,1,Cambridge Technology Enterprises,,,,1,NA,ES,BE,CAMBRIDGE TECH ENTER LTD
NSE,E,14223,EQUITY,0,TIIL,1,Technocraft Industries,,,,10,NA,ES,EQ,TECHNOCRAFT IND LTD
NSE,E,14230,EQUITY,0,HDFCBSE500,1,HDFC BSE 500 ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCBSE500
NSE,E,14233,EQUITY,0,HDFCSML250,1,HDFC Nifty Small Cap 250 ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCSML250
NSE,E,14236,EQUITY,0,HDFCMID150,1,HDFC Nifty Midcap 150 ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCMID150
NSE,E,1424,EQUITY,0,HINDZINC,1,Hindustan Zinc,,,,5,NA,ES,EQ,HINDUSTAN ZINC LIMITED
NSE,E,14245,EQUITY,0,TVSSRICHAK,1,TVS Srichakra,,,,10,NA,ES,EQ,TVS SRICHAKRA LIMITED
NSE,E,14255,EQUITY,0,REDINGTON,1,Redington,,,,5,NA,ES,EQ,REDINGTON LIMITED
NSE,E,14260,EQUITY,0,PGIL,1,Pearl Global Industries,,,,10,NA,ES,EQ,PEARL GLOBAL IND LIMITED
NSE,E,14278,EQUITY,0,ORIENTBELL,1,Orient Bell,,,,5,NA,ES,EQ,ORIENT BELL LIMITED
NSE,E,14286,EQUITY,0,GOLDETF,1,Mirae Asset Gold ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MAGOLDETF
NSE,E,14296,EQUITY,0,SEQUENT,1,Sequent Scientific,,,,1,NA,ES,EQ,SEQUENT SCIENTIFIC LTD.
NSE,E,14299,EQUITY,0,PFC,1,Power Finance Corporation,,,,5,NA,ES,EQ,POWER FIN CORP LTD.
NSE,E,14304,EQUITY,0,FSL,1,Firstsource Solutions,,,,5,NA,ES,EQ,FIRSTSOURCE SOLU. LTD.
NSE,E,14305,EQUITY,0,OSWALSEEDS,1,ShreeOswal Seeds And Chemicals,,,,1,NA,ES,EQ,SHREEOSWAL S AND CHE LTD
NSE,E,14309,EQUITY,0,INDIANB,1,Indian Bank,,,,5,NA,ES,EQ,INDIAN BANK
NSE,E,14318,EQUITY,0,TTL,1,TTL,,,,1,NA,ES,BE,T T LIMITED
NSE,E,14323,EQUITY,0,TFL,1,Transwarranty Finance,,,,1,NA,ES,BE,TRANSWARRANTY FIN. LTD.
NSE,E,14329,EQUITY,0,SMSPHARMA,1,SMS Pharmaceuticals,,,,5,NA,ES,EQ,SMS PHARMACEUTICALS LTD.
NSE,E,14334,EQUITY,0,HSCL,1,Himadri Speciality Chemical,,,,5,NA,ES,EQ,HIMADRI SPECIALITY CHEM L
NSE,E,14339,EQUITY,0,GANESHHOUC,1,Ganesh Housing Corporation,,,,5,NA,ES,EQ,GANESH HOUSING CORP LTD
NSE,E,14350,EQUITY,0,ORIENTALTL,1,Oriental Trimex,,,,1,NA,ES,BE,ORIENTAL TRIMEX LTD
NSE,E,14361,EQUITY,0,APOLLOPIPE,1,Apollo Pipes,,,,5,NA,ES,EQ,APOLLO PIPES LIMITED
NSE,E,14366,EQUITY,0,IDEA,1,Vodafone Idea,,,,1,NA,ES,EQ,VODAFONE IDEA LIMITED
NSE,E,14385,EQUITY,0,POCL,1,Pondy Oxides & Chemical,,,,5,NA,ES,EQ,PONDY OXIDES & CHEM LTD
NSE,E,14398,EQUITY,0,AMDIND,1,Amd Industries,,,,1,NA,ES,EQ,AMD INDUSTRIES LIMITED
NSE,E,144,EQUITY,0,GODREJAGRO,1,Godrej Agrovet,,,,5,NA,ES,EQ,GODREJ AGROVET LIMITED
NSE,E,14407,EQUITY,0,RAJTV,1,Raj TV Network,,,,1,NA,ES,BE,RAJ TV NETWORK LTD
NSE,E,14413,EQUITY,0,PAGEIND,1,Page Industries,,,,500,NA,ES,EQ,PAGE INDUSTRIES LTD
NSE,E,14418,EQUITY,0,ASTRAL,1,Astral,,,,10,NA,ES,EQ,ASTRAL LIMITED
NSE,E,1442,EQUITY,0,SANOFI,1,Sanofi,,,,50,NA,ES,EQ,SANOFI INDIA LIMITED
NSE,E,14423,EQUITY,0,LAOPALA,1,La Opala RG,,,,5,NA,ES,EQ,LA OPALA RG LIMITED
NSE,E,14428,EQUITY,0,GOLDBEES,1,Nippon Gold ETF (GOLDBEES),,,,1,NA,ETF,EQ,NIP IND ETF GOLD BEES
NSE,E,14435,EQUITY,0,JKTYRE,1,JK Tyre & Industries,,,,5,NA,ES,EQ,JK TYRE & INDUSTRIES LTD
NSE,E,14440,EQUITY,0,NAHARSPING,1,Nahar Spinning Mills,,,,5,NA,ES,EQ,NAHAR SPINNING MILLS LTD.
NSE,E,14448,EQUITY,0,NAHARPOLY,1,Nahar Poly Films,,,,5,NA,ES,BE,NAHAR POLY FILMS LIMITED
NSE,E,14450,EQUITY,0,EMBDL,1,Embassy Developments,,,,1,NA,ES,EQ,EMBASSY DEVELOPMENTS LTD
NSE,E,14462,EQUITY,0,LEXUS,1,Lexus Granito,,,,1,NA,ES,BE,LEXUS GRANITO (INDIA) LTD
NSE,E,14479,EQUITY,0,DIVGIITTS,1,Divgi Torqtransfer Systems,,,,5,NA,ES,EQ,DIVGI TORQTRANSFER SYST L
NSE,E,1448,EQUITY,0,HLVLTD,1,HLV,,,,1,NA,ES,EQ,HLV LIMITED
NSE,E,14480,EQUITY,0,GOKULAGRO,1,Gokul Agro Resources,,,,5,NA,ES,EQ,GOKUL AGRO RESOURCES LTD
NSE,E,14485,EQUITY,0,THEMISMED,1,Themis Medicare,,,,1,NA,ES,EQ,THEMIS MEDICARE LTD.
NSE,E,14490,EQUITY,0,NCLIND,1,NCL Industries,,,,1,NA,ES,EQ,NCL INDUSTRIES LIMITED
NSE,E,14501,EQUITY,0,BALAMINES,1,Balaji Amines,,,,10,NA,ES,EQ,BALAJI AMINES LIMITED
NSE,E,14511,EQUITY,0,BANSWRAS,1,Banswara Syntex,,,,1,NA,ES,EQ,BANSWARA SYNTEX LIMITED
NSE,E,14518,EQUITY,0,ABSLLIQUID,1,Aditya Birla CRISIL Liquid Ovnight ETF,,,,1,NA,ETF,EQ,BIRLASLAMC - ABSLLIQUID
NSE,E,14523,EQUITY,0,ICRA,1,ICRA,,,,50,NA,ES,EQ,ICRA LIMITED
NSE,E,14535,EQUITY,0,GOLDSHARE,1,UTI Gold ETF,,,,5,NA,ETF,EQ,UTI GOLD ETF
NSE,E,14537,EQUITY,0,DISHTV,1,Dish TV,,,,1,NA,ES,EQ,DISH TV INDIA LTD.
NSE,E,14547,EQUITY,0,NDLVENTURE,1,NDL Ventures,,,,1,NA,ES,EQ,NDL VENTURES LIMITED
NSE,E,1455,EQUITY,0,BIRLANU,1,Birlanu,,,,10,NA,ES,EQ,BIRLANU LIMITED
NSE,E,14552,EQUITY,0,PHOENIXLTD,1,Phoenix Mills,,,,10,NA,ES,EQ,THE PHOENIX MILLS LTD
NSE,E,14557,EQUITY,0,AROGRANITE,1,Aro Granite Industries,,,,1,NA,ES,EQ,ARO GRANITE IND. LTD.
NSE,E,14566,EQUITY,0,ZENITHSTL,1,Zenith Steel Pipes & Industries,,,,1,NA,ES,BE,ZENITH STEEL PIP IND LTD
NSE,E,14567,EQUITY,0,BFUTILITIE,1,BF Utilities,,,,5,NA,ES,EQ,BF UTILITIES LIMITED
NSE,E,14582,EQUITY,0,SRHHYPOLTD,1,Sree Rayalaseema Hi-Strength Hypo,,,,5,NA,ES,EQ,SREE RAYALSEEMA HHP LTD.
NSE,E,14584,EQUITY,0,PSUBNKIETF,1,ICICI Pru Nifty PSU Bank ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - PSUBANKICI
NSE,E,14592,EQUITY,0,FORTIS,1,Fortis Healthcare,,,,5,NA,ES,EQ,FORTIS HEALTHCARE LTD
NSE,E,14597,EQUITY,0,ALPHAGEO,1,Alphageo,,,,5,NA,ES,EQ,ALPHAGEO (INDIA) LIMITED
NSE,E,14599,EQUITY,0,GSLSU,1,Global Surfaces,,,,1,NA,ES,EQ,GLOBAL SURFACES LIMITED
NSE,E,14602,EQUITY,0,WEBELSOLAR,1,Websol Energy System,,,,10,NA,ES,EQ,WEBSOL ENERGY SYSTEM LTD
NSE,E,14607,EQUITY,0,TGBHOTELS,1,TGB Banquets & Hotels,,,,1,NA,ES,EQ,TGB BANQUETS&HOTELS LTD
NSE,E,14616,EQUITY,0,SIMBHALS,1,Simbhaoli Sugars,,,,1,NA,ES,BE,SIMBHAOLI SUGARS LTD.
NSE,E,14620,EQUITY,0,CHEMBOND,1,Chembond Material Technologies,,,,1,NA,ES,BE,CHEMBOND MATERIALTECH LTD
NSE,E,14628,EQUITY,0,FSC,1,Future Supply Chain Solutions,,,,1,NA,ES,BZ,FUTURE SUPP CHAIN SOL LTD
NSE,E,14630,EQUITY,0,SANCO,1,Sanco Industries,,,,1,NA,ES,BZ,SANCO INDUSTRIES LIMITED
NSE,E,14631,EQUITY,0,HILTON,1,Hilton Metal Forging,,,,1,NA,ES,BE,HILTON METAL FORGING LTD
NSE,E,1465,EQUITY,0,ACCURACY,1,Accuracy Shipping,,,,1,NA,ES,EQ,ACCURACY SHIPPING LIMITED
NSE,E,14657,EQUITY,0,INSECTICID,1,Insecticides,,,,5,NA,ES,EQ,INSECTICIDES (I) LTD
NSE,E,14667,EQUITY,0,KMSUGAR,1,KM Sugar Mills,,,,1,NA,ES,EQ,K M SUGAR MILLS LTD
NSE,E,1467,EQUITY,0,AKZOINDIA,1,Akzo Nobel,,,,10,NA,ES,EQ,AKZO NOBEL INDIA LIMITED
NSE,E,14672,EQUITY,0,NAVINFLUOR,1,Navin Fluorine International,,,,10,NA,ES,EQ,NAVIN FLUORINE INT. LTD
NSE,E,14677,EQUITY,0,GUJAPOLLO,1,Gujarat Apollo Industries,,,,5,NA,ES,EQ,GUJ. APOLLO IND. LTD.
NSE,E,14687,EQUITY,0,GOACARBON,1,Goa Carbon,,,,5,NA,ES,EQ,GOA CARBON LIMITED
NSE,E,14702,EQUITY,0,NAGREEKEXP,1,Nagreeka Exports,,,,1,NA,ES,EQ,NAGREEKA EXPORTS LTD.
NSE,E,14707,EQUITY,0,TIMETECHNO,1,Time Technoplast,,,,5,NA,ES,EQ,TIME TECHNOPLAST LTD.
NSE,E,14712,EQUITY,0,HGS,1,Hinduja Global Solutions,,,,5,NA,ES,EQ,HINDUJA GLOBAL SOLS. LTD.
NSE,E,14732,EQUITY,0,DLF,1,DLF,,,,5,NA,ES,EQ,DLF LIMITED
NSE,E,14739,EQUITY,0,TECILCHEM,1,Tecil Chemicals & Hydro Power,,,,1,NA,ES,BE,TECIL CHEMICALS
NSE,E,14742,EQUITY,0,AXSENSEX,1,Axis Ssensex ETF,,,,1,NA,ETF,EQ,AXISAMC - AXSENSEX
NSE,E,14745,EQUITY,0,ADVANIHOTR,1,Advani Hotels & Resorts,,,,1,NA,ES,EQ,ADVANI HOT.& RES.(I) LTD
NSE,E,14757,EQUITY,0,WINSOME,1,Winsome Yarns,,,,1,NA,ES,BZ,WINSOME YARNS LIMITED
NSE,E,1476,EQUITY,0,IDBI,1,IDBI Bank,,,,1,NA,ES,EQ,IDBI BANK LIMITED
